Second,P1_Player,P1_Champion,P1_MinionsKilled,P1_JungleMinionsKilled,P1_X,P1_Y,P1_Team,P1_Position,P2_Player,P2_Champion,P2_MinionsKilled,P2_JungleMinionsKilled,P2_X,P2_Y,P2_Team,P2_Position,Distance_Between_Junglers,MatchId,P1_x_next,P1_y_next,P2_x_next,P2_y_next
720.0,ToastandButter3x,Kayn,4.0,73.0,0.12153333333333333,0.7836,100.0,JUNGLE,Corey mfkn brah,Nunu,2.0,59.0,0.5383333333333333,0.6814666666666667,200.0,JUNGLE,6436.96574482108,NA1_5321113366,0.45553333333333335,0.7598,0.7733333333333333,0.5538666666666666
780.0,ToastandButter3x,Kayn,10.0,81.0,0.45553333333333335,0.7598,100.0,JUNGLE,Corey mfkn brah,Nunu,2.0,64.0,0.7733333333333333,0.5538666666666666,200.0,JUNGLE,5680.33537742271,NA1_5321113366,0.6494,0.29793333333333333,0.7797333333333333,0.48086666666666666
840.0,ToastandButter3x,Kayn,11.0,81.0,0.6494,0.29793333333333333,100.0,JUNGLE,Corey mfkn brah,Nunu,3.0,72.0,0.7797333333333333,0.48086666666666666,200.0,JUNGLE,3369.2077703816367,NA1_5321113366,0.16153333333333333,0.5706666666666667,0.2946666666666667,0.7850666666666667
900.0,ToastandButter3x,Kayn,11.0,97.0,0.16153333333333333,0.5706666666666667,100.0,JUNGLE,Corey mfkn brah,Nunu,9.0,76.0,0.2946666666666667,0.7850666666666667,200.0,JUNGLE,3785.586480322435,NA1_5321113366,0.28746666666666665,0.6514,0.4865333333333333,0.8296666666666667
960.0,ToastandButter3x,Kayn,11.0,101.0,0.28746666666666665,0.6514,100.0,JUNGLE,Corey mfkn brah,Nunu,9.0,76.0,0.4865333333333333,0.8296666666666667,200.0,JUNGLE,4008.3003879449952,NA1_5321113366,0.7226666666666667,0.41533333333333333,0.7678,0.4703333333333333
1020.0,ToastandButter3x,Kayn,11.0,102.0,0.7226666666666667,0.41533333333333333,100.0,JUNGLE,Corey mfkn brah,Nunu,13.0,79.0,0.7678,0.4703333333333333,200.0,JUNGLE,1067.2178784109644,NA1_5321113366,0.15426666666666666,0.5936666666666667,0.6522,0.5972
1080.0,ToastandButter3x,Kayn,11.0,122.0,0.15426666666666666,0.5936666666666667,100.0,JUNGLE,Corey mfkn brah,Nunu,14.0,87.0,0.6522,0.5972,200.0,JUNGLE,7469.188041547756,NA1_5321113366,0.7348,0.16053333333333333,0.8083333333333333,0.7273333333333334
1140.0,ToastandButter3x,Kayn,18.0,130.0,0.7348,0.16053333333333333,100.0,JUNGLE,Corey mfkn brah,Nunu,14.0,99.0,0.8083333333333333,0.7273333333333334,200.0,JUNGLE,8573.24985055259,NA1_5321113366,0.6468,0.28686666666666666,0.6844,0.4948
1200.0,ToastandButter3x,Kayn,19.0,130.0,0.6468,0.28686666666666666,100.0,JUNGLE,Corey mfkn brah,Nunu,14.0,99.0,0.6844,0.4948,200.0,JUNGLE,3169.58309561368,NA1_5321113366,0.7402,0.23666666666666666,0.7480666666666667,0.24566666666666667
1260.0,ToastandButter3x,Kayn,19.0,138.0,0.7402,0.23666666666666666,100.0,JUNGLE,Corey mfkn brah,Nunu,14.0,99.0,0.7480666666666667,0.24566666666666667,200.0,JUNGLE,179.30142219179413,NA1_5321113366,0.7402,0.23666666666666666,0.7480666666666667,0.24566666666666667
0.0,rjrojjcku,Ekko,0.0,0.0,0.03953333333333333,0.030933333333333334,100.0,JUNGLE,swagalicous boss,Khazix,0.0,0.0,0.9692666666666667,0.9596,200.0,JUNGLE,19711.311879223056,NA1_5321325161,0.361,0.3738,0.4049333333333333,0.6504
60.0,rjrojjcku,Ekko,0.0,0.0,0.361,0.3738,100.0,JUNGLE,swagalicous boss,Khazix,0.0,0.0,0.4049333333333333,0.6504,200.0,JUNGLE,4201.009640550709,NA1_5321325161,0.17686666666666667,0.551,0.45493333333333336,0.8474
120.0,rjrojjcku,Ekko,0.0,4.0,0.17686666666666667,0.551,100.0,JUNGLE,swagalicous boss,Khazix,0.0,4.0,0.45493333333333336,0.8474,200.0,JUNGLE,6096.241218980758,NA1_5321325161,0.7050666666666666,0.21846666666666667,0.8041333333333334,0.44053333333333333
180.0,rjrojjcku,Ekko,0.0,16.0,0.7050666666666666,0.21846666666666667,100.0,JUNGLE,swagalicous boss,Khazix,0.0,16.0,0.8041333333333334,0.44053333333333333,200.0,JUNGLE,3647.4315620721386,NA1_5321325161,0.47673333333333334,0.20673333333333332,0.7440666666666667,0.45153333333333334
240.0,rjrojjcku,Ekko,0.0,24.0,0.47673333333333334,0.20673333333333332,100.0,JUNGLE,swagalicous boss,Khazix,1.0,24.0,0.7440666666666667,0.45153333333333334,200.0,JUNGLE,5437.2496723987215,NA1_5321325161,0.22866666666666666,0.46486666666666665,0.3506666666666667,0.8981333333333333
300.0,rjrojjcku,Ekko,0.0,32.0,0.22866666666666666,0.46486666666666665,100.0,JUNGLE,swagalicous boss,Khazix,1.0,28.0,0.3506666666666667,0.8981333333333333,200.0,JUNGLE,6751.733184894083,NA1_5321325161,0.4723333333333333,0.2992666666666667,0.7718,0.5188666666666667
360.0,rjrojjcku,Ekko,0.0,37.0,0.4723333333333333,0.2992666666666667,100.0,JUNGLE,swagalicous boss,Khazix,1.0,31.0,0.7718,0.5188666666666667,200.0,JUNGLE,5570.323150410575,NA1_5321325161,0.7780666666666667,0.4348,0.7778666666666667,0.6412
420.0,rjrojjcku,Ekko,0.0,45.0,0.7780666666666667,0.4348,100.0,JUNGLE,swagalicous boss,Khazix,4.0,35.0,0.7778666666666667,0.6412,200.0,JUNGLE,3096.001453488031,NA1_5321325161,0.1902,0.55,0.43006666666666665,0.6226
480.0,rjrojjcku,Ekko,0.0,53.0,0.1902,0.55,100.0,JUNGLE,swagalicous boss,Khazix,4.0,43.0,0.43006666666666665,0.6226,200.0,JUNGLE,3759.192067452792,NA1_5321325161,0.2594,0.7767333333333334,0.21913333333333335,0.9074
540.0,rjrojjcku,Ekko,0.0,67.0,0.2594,0.7767333333333334,100.0,JUNGLE,swagalicous boss,Khazix,5.0,51.0,0.21913333333333335,0.9074,200.0,JUNGLE,2050.954899552889,NA1_5321325161,0.522,0.1442,0.8002666666666667,0.4378666666666667
600.0,rjrojjcku,Ekko,0.0,70.0,0.522,0.1442,100.0,JUNGLE,swagalicous boss,Khazix,5.0,55.0,0.8002666666666667,0.4378666666666667,200.0,JUNGLE,6068.467763776948,NA1_5321325161,0.6355333333333333,0.28633333333333333,0.7426666666666667,0.5651333333333334
660.0,rjrojjcku,Ekko,0.0,79.0,0.6355333333333333,0.28633333333333333,100.0,JUNGLE,swagalicous boss,Khazix,5.0,59.0,0.7426666666666667,0.5651333333333334,200.0,JUNGLE,4480.130913265816,NA1_5321325161,0.18346666666666667,0.5494666666666667,0.2734666666666667,0.7708666666666667
720.0,rjrojjcku,Ekko,0.0,91.0,0.18346666666666667,0.5494666666666667,100.0,JUNGLE,swagalicous boss,Khazix,5.0,71.0,0.2734666666666667,0.7708666666666667,200.0,JUNGLE,3584.9046012411545,NA1_5321325161,0.5439333333333334,0.13933333333333334,0.8114,0.3304
780.0,rjrojjcku,Ekko,5.0,95.0,0.5439333333333334,0.13933333333333334,100.0,JUNGLE,swagalicous boss,Khazix,5.0,75.0,0.8114,0.3304,200.0,JUNGLE,4930.52735516192,NA1_5321325161,0.7344666666666667,0.511,0.5253333333333333,0.5092
840.0,rjrojjcku,Ekko,6.0,103.0,0.7344666666666667,0.511,100.0,JUNGLE,swagalicous boss,Khazix,5.0,75.0,0.5253333333333333,0.5092,200.0,JUNGLE,3137.11619166393,NA1_5321325161,0.16653333333333334,0.5570666666666667,0.43173333333333336,0.831
900.0,rjrojjcku,Ekko,7.0,107.0,0.16653333333333334,0.5570666666666667,100.0,JUNGLE,swagalicous boss,Khazix,5.0,81.0,0.43173333333333336,0.831,200.0,JUNGLE,5719.122747415026,NA1_5321325161,0.5346666666666666,0.5223333333333333,0.5848666666666666,0.5564666666666667
960.0,rjrojjcku,Ekko,7.0,119.0,0.5346666666666666,0.5223333333333333,100.0,JUNGLE,swagalicous boss,Khazix,5.0,89.0,0.5848666666666666,0.5564666666666667,200.0,JUNGLE,910.5783876196492,NA1_5321325161,0.1064,0.08533333333333333,0.25353333333333333,0.66
1020.0,rjrojjcku,Ekko,8.0,119.0,0.1064,0.08533333333333333,100.0,JUNGLE,swagalicous boss,Khazix,6.0,89.0,0.25353333333333333,0.66,200.0,JUNGLE,8898.047482453665,NA1_5321325161,0.45393333333333336,0.34886666666666666,0.5950666666666666,0.6508666666666667
1080.0,rjrojjcku,Ekko,8.0,131.0,0.45393333333333336,0.34886666666666666,100.0,JUNGLE,swagalicous boss,Khazix,6.0,101.0,0.5950666666666666,0.6508666666666667,200.0,JUNGLE,5000.258893297426,NA1_5321325161,0.19293333333333335,0.8097333333333333,0.15033333333333335,0.8916
1140.0,rjrojjcku,Ekko,12.0,147.0,0.19293333333333335,0.8097333333333333,100.0,JUNGLE,swagalicous boss,Khazix,6.0,107.0,0.15033333333333335,0.8916,200.0,JUNGLE,1384.3066856733735,NA1_5321325161,0.927,0.4978666666666667,0.5692,0.7606666666666667
1200.0,rjrojjcku,Ekko,22.0,147.0,0.927,0.4978666666666667,100.0,JUNGLE,swagalicous boss,Khazix,9.0,107.0,0.5692,0.7606666666666667,200.0,JUNGLE,6659.133051681728,NA1_5321325161,0.7598666666666667,0.2547333333333333,0.7363333333333333,0.41426666666666667
1260.0,rjrojjcku,Ekko,22.0,151.0,0.7598666666666667,0.2547333333333333,100.0,JUNGLE,swagalicous boss,Khazix,9.0,107.0,0.7363333333333333,0.41426666666666667,200.0,JUNGLE,2418.896029183561,NA1_5321325161,0.6737333333333333,0.4146666666666667,0.574,0.3373333333333333
1320.0,rjrojjcku,Ekko,22.0,151.0,0.6737333333333333,0.4146666666666667,100.0,JUNGLE,swagalicous boss,Khazix,9.0,107.0,0.574,0.3373333333333333,200.0,JUNGLE,1893.044109364597,NA1_5321325161,0.6999333333333333,0.3171333333333333,0.6681333333333334,0.4058
1380.0,rjrojjcku,Ekko,22.0,151.0,0.6999333333333333,0.3171333333333333,100.0,JUNGLE,swagalicous boss,Khazix,9.0,107.0,0.6681333333333334,0.4058,200.0,JUNGLE,1412.9504591456844,NA1_5321325161,0.5066,0.7699333333333334,0.5361333333333334,0.7966666666666666
1440.0,rjrojjcku,Ekko,31.0,167.0,0.5066,0.7699333333333334,100.0,JUNGLE,swagalicous boss,Khazix,10.0,111.0,0.5361333333333334,0.7966666666666666,200.0,JUNGLE,597.5366097570926,NA1_5321325161,0.28746666666666665,0.07313333333333333,0.8950666666666667,0.7285333333333334
1500.0,rjrojjcku,Ekko,31.0,167.0,0.28746666666666665,0.07313333333333333,100.0,JUNGLE,swagalicous boss,Khazix,16.0,111.0,0.8950666666666667,0.7285333333333334,200.0,JUNGLE,13405.728514332968,NA1_5321325161,0.8732666666666666,0.4312666666666667,0.8242666666666667,0.4444666666666667
1560.0,rjrojjcku,Ekko,32.0,179.0,0.8732666666666666,0.4312666666666667,100.0,JUNGLE,swagalicous boss,Khazix,21.0,119.0,0.8242666666666667,0.4444666666666667,200.0,JUNGLE,761.2023384094402,NA1_5321325161,0.8978666666666667,0.9168,0.567,0.9294666666666667
0.0,one of one,Khazix,0.0,0.0,0.03953333333333333,0.030933333333333334,100.0,JUNGLE,Ttherrien2222,Taliyah,0.0,0.0,0.9692666666666667,0.9596,200.0,JUNGLE,19711.311879223056,NA1_5321380412,0.44766666666666666,0.5545333333333333,0.5979333333333333,0.5330666666666667
60.0,one of one,Khazix,0.0,0.0,0.44766666666666666,0.5545333333333333,100.0,JUNGLE,Ttherrien2222,Taliyah,0.0,0.0,0.5979333333333333,0.5330666666666667,200.0,JUNGLE,2276.883835420683,NA1_5321380412,0.5176,0.1506,0.4602,0.7662
120.0,one of one,Khazix,0.0,5.0,0.5176,0.1506,100.0,JUNGLE,Ttherrien2222,Taliyah,0.0,4.0,0.4602,0.7662,200.0,JUNGLE,9274.053967925784,NA1_5321380412,0.16913333333333333,0.5573333333333333,0.956,0.9594
180.0,one of one,Khazix,0.0,16.0,0.16913333333333333,0.5573333333333333,100.0,JUNGLE,Ttherrien2222,Taliyah,0.0,12.0,0.956,0.9594,200.0,JUNGLE,13254.57543642949,NA1_5321380412,0.3718666666666667,0.5879333333333333,0.5959333333333333,0.3728
240.0,one of one,Khazix,0.0,28.0,0.3718666666666667,0.5879333333333333,100.0,JUNGLE,Ttherrien2222,Taliyah,0.0,20.0,0.5959333333333333,0.3728,200.0,JUNGLE,4659.383006364684,NA1_5321380412,0.3957333333333333,0.8224,0.5594,0.37493333333333334
300.0,one of one,Khazix,2.0,32.0,0.3957333333333333,0.8224,100.0,JUNGLE,Ttherrien2222,Taliyah,0.0,28.0,0.5594,0.37493333333333334,200.0,JUNGLE,7146.88526562446,NA1_5321380412,0.3934,0.33866666666666667,0.7488666666666667,0.403
360.0,one of one,Khazix,2.0,36.0,0.3934,0.33866666666666667,100.0,JUNGLE,Ttherrien2222,Taliyah,0.0,35.0,0.7488666666666667,0.403,200.0,JUNGLE,5418.620580922787,NA1_5321380412,0.47946666666666665,0.6487333333333334,0.5956,0.649
420.0,one of one,Khazix,2.0,48.0,0.47946666666666665,0.6487333333333334,100.0,JUNGLE,Ttherrien2222,Taliyah,0.0,43.0,0.5956,0.649,200.0,JUNGLE,1742.0045924164494,NA1_5321380412,0.07726666666666666,0.1134,0.5147333333333334,0.7303333333333333
480.0,one of one,Khazix,2.0,50.0,0.07726666666666666,0.1134,100.0,JUNGLE,Ttherrien2222,Taliyah,0.0,44.0,0.5147333333333334,0.7303333333333333,200.0,JUNGLE,11344.441810860506,NA1_5321380412,0.38666666666666666,0.23593333333333333,0.47333333333333333,0.8294666666666667
540.0,one of one,Khazix,2.0,50.0,0.38666666666666666,0.23593333333333333,100.0,JUNGLE,Ttherrien2222,Taliyah,0.0,51.0,0.47333333333333333,0.8294666666666667,200.0,JUNGLE,8997.411238795301,NA1_5321380412,0.30846666666666667,0.6152,0.33486666666666665,0.8670666666666667
600.0,one of one,Khazix,2.0,62.0,0.30846666666666667,0.6152,100.0,JUNGLE,Ttherrien2222,Taliyah,0.0,54.0,0.33486666666666665,0.8670666666666667,200.0,JUNGLE,3798.697145074874,NA1_5321380412,0.18186666666666668,0.558,0.7809333333333334,0.4908666666666667
660.0,one of one,Khazix,2.0,70.0,0.18186666666666668,0.558,100.0,JUNGLE,Ttherrien2222,Taliyah,1.0,62.0,0.7809333333333334,0.4908666666666667,200.0,JUNGLE,9042.247784704865,NA1_5321380412,0.6028,0.15446666666666667,0.7588666666666667,0.3032
720.0,one of one,Khazix,2.0,79.0,0.6028,0.15446666666666667,100.0,JUNGLE,Ttherrien2222,Taliyah,5.0,70.0,0.7588666666666667,0.3032,200.0,JUNGLE,3233.827762884103,NA1_5321380412,0.4546,0.3439333333333333,0.7697333333333334,0.478
780.0,one of one,Khazix,2.0,86.0,0.4546,0.3439333333333333,100.0,JUNGLE,Ttherrien2222,Taliyah,7.0,70.0,0.7697333333333334,0.478,200.0,JUNGLE,5136.988417351163,NA1_5321380412,0.2839333333333333,0.4921333333333333,0.48586666666666667,0.6445333333333333
840.0,one of one,Khazix,6.0,90.0,0.2839333333333333,0.4921333333333333,100.0,JUNGLE,Ttherrien2222,Taliyah,7.0,74.0,0.48586666666666667,0.6445333333333333,200.0,JUNGLE,3794.817123393432,NA1_5321380412,0.3682666666666667,0.40626666666666666,0.2232,0.8662666666666666
900.0,one of one,Khazix,6.0,98.0,0.3682666666666667,0.40626666666666666,100.0,JUNGLE,Ttherrien2222,Taliyah,7.0,86.0,0.2232,0.8662666666666666,200.0,JUNGLE,7234.98279196295,NA1_5321380412,0.4782666666666667,0.2521333333333333,0.7782666666666667,0.4988666666666667
960.0,one of one,Khazix,6.0,102.0,0.4782666666666667,0.2521333333333333,100.0,JUNGLE,Ttherrien2222,Taliyah,7.0,94.0,0.7782666666666667,0.4988666666666667,200.0,JUNGLE,5826.439822052572,NA1_5321380412,0.21046666666666666,0.5257333333333334,0.2534666666666667,0.5604666666666667
1020.0,one of one,Khazix,6.0,117.0,0.21046666666666666,0.5257333333333334,100.0,JUNGLE,Ttherrien2222,Taliyah,10.0,102.0,0.2534666666666667,0.5604666666666667,200.0,JUNGLE,829.1356945639236,NA1_5321380412,0.5859333333333333,0.2442,0.5390666666666667,0.38533333333333336
1080.0,one of one,Khazix,6.0,121.0,0.5859333333333333,0.2442,100.0,JUNGLE,Ttherrien2222,Taliyah,10.0,106.0,0.5390666666666667,0.38533333333333336,200.0,JUNGLE,2230.6720960284592,NA1_5321380412,0.7441333333333333,0.4146,0.8680666666666667,0.40346666666666664
1140.0,one of one,Khazix,6.0,125.0,0.7441333333333333,0.4146,100.0,JUNGLE,Ttherrien2222,Taliyah,10.0,114.0,0.8680666666666667,0.40346666666666664,200.0,JUNGLE,1866.486003162092,NA1_5321380412,0.5142666666666666,0.17153333333333334,0.4808,0.7479333333333333
1200.0,one of one,Khazix,6.0,134.0,0.5142666666666666,0.17153333333333334,100.0,JUNGLE,Ttherrien2222,Taliyah,10.0,122.0,0.4808,0.7479333333333333,200.0,JUNGLE,8660.561182740988,NA1_5321380412,0.23066666666666666,0.6526,0.239,0.6977333333333333
1260.0,one of one,Khazix,6.0,137.0,0.23066666666666666,0.6526,100.0,JUNGLE,Ttherrien2222,Taliyah,10.0,130.0,0.239,0.6977333333333333,200.0,JUNGLE,688.4431712203993,NA1_5321380412,0.23413333333333333,0.5279333333333334,0.5206666666666667,0.6605333333333333
1320.0,one of one,Khazix,6.0,141.0,0.23413333333333333,0.5279333333333334,100.0,JUNGLE,Ttherrien2222,Taliyah,10.0,142.0,0.5206666666666667,0.6605333333333333,200.0,JUNGLE,4735.918601496441,NA1_5321380412,0.41613333333333336,0.32353333333333334,0.5694,0.39786666666666665
1380.0,one of one,Khazix,7.0,153.0,0.41613333333333336,0.32353333333333334,100.0,JUNGLE,Ttherrien2222,Taliyah,12.0,142.0,0.5694,0.39786666666666665,200.0,JUNGLE,2555.117609817599,NA1_5321380412,0.6611333333333334,0.318,0.4044,0.2650666666666667
1440.0,one of one,Khazix,7.0,153.0,0.6611333333333334,0.318,100.0,JUNGLE,Ttherrien2222,Taliyah,14.0,142.0,0.4044,0.2650666666666667,200.0,JUNGLE,3932.0016531024,NA1_5321380412,0.4149333333333333,0.6735333333333333,0.6054,0.6506666666666666
1500.0,one of one,Khazix,7.0,157.0,0.4149333333333333,0.6735333333333333,100.0,JUNGLE,Ttherrien2222,Taliyah,17.0,142.0,0.6054,0.6506666666666666,200.0,JUNGLE,2877.515942614393,NA1_5321380412,0.2092,0.5766666666666667,0.6150666666666667,0.6386
1560.0,one of one,Khazix,7.0,173.0,0.2092,0.5766666666666667,100.0,JUNGLE,Ttherrien2222,Taliyah,17.0,142.0,0.6150666666666667,0.6386,200.0,JUNGLE,6158.472619083404,NA1_5321380412,0.4422,0.5264666666666666,0.5226666666666666,0.5514666666666667
1620.0,one of one,Khazix,7.0,177.0,0.4422,0.5264666666666666,100.0,JUNGLE,Ttherrien2222,Taliyah,17.0,150.0,0.5226666666666666,0.5514666666666667,200.0,JUNGLE,1263.9121804935658,NA1_5321380412,0.187,0.3048,0.5007333333333334,0.789
1680.0,one of one,Khazix,8.0,185.0,0.187,0.3048,100.0,JUNGLE,Ttherrien2222,Taliyah,17.0,162.0,0.5007333333333334,0.789,200.0,JUNGLE,8654.340240596044,NA1_5321380412,0.6738,0.5992,0.6811333333333334,0.6358666666666667
1740.0,one of one,Khazix,8.0,197.0,0.6738,0.5992,100.0,JUNGLE,Ttherrien2222,Taliyah,17.0,167.0,0.6811333333333334,0.6358666666666667,200.0,JUNGLE,560.8921464952064,NA1_5321380412,0.010333333333333333,0.033,0.811,0.493
1800.0,one of one,Khazix,8.0,197.0,0.010333333333333333,0.033,100.0,JUNGLE,Ttherrien2222,Taliyah,17.0,171.0,0.811,0.493,200.0,JUNGLE,13850.99635405338,NA1_5321380412,0.5156,0.5801333333333333,0.8576666666666667,0.8883333333333333
1860.0,one of one,Khazix,10.0,201.0,0.5156,0.5801333333333333,100.0,JUNGLE,Ttherrien2222,Taliyah,19.0,175.0,0.8576666666666667,0.8883333333333333,200.0,JUNGLE,6906.467259026137,NA1_5321380412,0.9009333333333334,0.8614,0.9122666666666667,0.9026666666666666
0.0,Stephén Hawking,Hecarim,0.0,0.0,0.03953333333333333,0.030933333333333334,100.0,JUNGLE,iheartMom5,Diana,0.0,0.0,0.9692666666666667,0.9596,200.0,JUNGLE,19711.311879223056,NA1_5321431447,0.404,0.5404,0.7619333333333334,0.4778
60.0,Stephén Hawking,Hecarim,0.0,0.0,0.404,0.5404,100.0,JUNGLE,iheartMom5,Diana,0.0,0.0,0.7619333333333334,0.4778,200.0,JUNGLE,5450.493739102908,NA1_5321431447,0.1724,0.555,0.8142,0.4416
120.0,Stephén Hawking,Hecarim,0.0,4.0,0.1724,0.555,100.0,JUNGLE,iheartMom5,Diana,0.0,4.0,0.8142,0.4416,200.0,JUNGLE,9776.120396148975,NA1_5321431447,0.5241333333333333,0.1578,0.45686666666666664,0.7597333333333334
180.0,Stephén Hawking,Hecarim,0.0,20.0,0.5241333333333333,0.1578,100.0,JUNGLE,iheartMom5,Diana,0.0,16.0,0.45686666666666664,0.7597333333333334,200.0,JUNGLE,9085.203464975344,NA1_5321431447,0.5288666666666667,0.5002666666666666,0.5431333333333334,0.5346
240.0,Stephén Hawking,Hecarim,1.0,28.0,0.5288666666666667,0.5002666666666666,100.0,JUNGLE,iheartMom5,Diana,0.0,28.0,0.5431333333333334,0.5346,200.0,JUNGLE,557.6925676391967,NA1_5321431447,0.2773333333333333,0.4058,0.7222666666666666,0.5785333333333333
300.0,Stephén Hawking,Hecarim,1.0,33.0,0.2773333333333333,0.4058,100.0,JUNGLE,iheartMom5,Diana,0.0,34.0,0.7222666666666666,0.5785333333333333,200.0,JUNGLE,7159.2986388332765,NA1_5321431447,0.7818,0.3636,0.4278666666666667,0.8323333333333334
360.0,Stephén Hawking,Hecarim,1.0,44.0,0.7818,0.3636,100.0,JUNGLE,iheartMom5,Diana,0.0,44.0,0.4278666666666667,0.8323333333333334,200.0,JUNGLE,8810.24642107132,NA1_5321431447,0.27713333333333334,0.6326,0.6483333333333333,0.28973333333333334
420.0,Stephén Hawking,Hecarim,2.0,44.0,0.27713333333333334,0.6326,100.0,JUNGLE,iheartMom5,Diana,4.0,44.0,0.6483333333333333,0.28973333333333334,200.0,JUNGLE,7579.780537720073,NA1_5321431447,0.22786666666666666,0.7536,0.7359333333333333,0.5678666666666666
480.0,Stephén Hawking,Hecarim,2.0,60.0,0.22786666666666666,0.7536,100.0,JUNGLE,iheartMom5,Diana,4.0,56.0,0.7359333333333333,0.5678666666666666,200.0,JUNGLE,8114.273658190239,NA1_5321431447,0.4586,0.3088,0.479,0.7375333333333334
540.0,Stephén Hawking,Hecarim,4.0,66.0,0.4586,0.3088,100.0,JUNGLE,iheartMom5,Diana,4.0,64.0,0.479,0.7375333333333334,200.0,JUNGLE,6438.27593381955,NA1_5321431447,0.9392666666666667,0.46173333333333333,0.08073333333333334,0.808
600.0,Stephén Hawking,Hecarim,10.0,78.0,0.9392666666666667,0.46173333333333333,100.0,JUNGLE,iheartMom5,Diana,9.0,72.0,0.08073333333333334,0.808,200.0,JUNGLE,13885.982860424392,NA1_5321431447,0.11646666666666666,0.7178,0.3977333333333333,0.6095333333333334
660.0,Stephén Hawking,Hecarim,11.0,82.0,0.11646666666666666,0.7178,100.0,JUNGLE,iheartMom5,Diana,9.0,84.0,0.3977333333333333,0.6095333333333334,200.0,JUNGLE,4520.767302129142,NA1_5321431447,0.6545333333333333,0.17226666666666668,0.8412666666666667,0.7248
720.0,Stephén Hawking,Hecarim,11.0,86.0,0.6545333333333333,0.17226666666666668,100.0,JUNGLE,iheartMom5,Diana,10.0,84.0,0.8412666666666667,0.7248,200.0,JUNGLE,8748.516731423677,NA1_5321431447,0.6704666666666667,0.29946666666666666,0.9235333333333333,0.23266666666666666
780.0,Stephén Hawking,Hecarim,11.0,90.0,0.6704666666666667,0.29946666666666666,100.0,JUNGLE,iheartMom5,Diana,10.0,84.0,0.9235333333333333,0.23266666666666666,200.0,JUNGLE,3926.018339233784,NA1_5321431447,0.17973333333333333,0.8602,0.4438,0.6561333333333333
840.0,Stephén Hawking,Hecarim,12.0,98.0,0.17973333333333333,0.8602,100.0,JUNGLE,iheartMom5,Diana,10.0,96.0,0.4438,0.6561333333333333,200.0,JUNGLE,5005.920694537619,NA1_5321431447,0.23633333333333334,0.5473333333333333,0.44026666666666664,0.8292666666666667
900.0,Stephén Hawking,Hecarim,12.0,98.0,0.23633333333333334,0.5473333333333333,100.0,JUNGLE,iheartMom5,Diana,10.0,105.0,0.44026666666666664,0.8292666666666667,200.0,JUNGLE,5219.379465032218,NA1_5321431447,0.5532,0.5594,0.7796666666666666,0.4926
960.0,Stephén Hawking,Hecarim,12.0,114.0,0.5532,0.5594,100.0,JUNGLE,iheartMom5,Diana,12.0,109.0,0.7796666666666666,0.4926,200.0,JUNGLE,3541.696344973691,NA1_5321431447,0.6868,0.35433333333333333,0.9328666666666666,0.546
1020.0,Stephén Hawking,Hecarim,15.0,118.0,0.6868,0.35433333333333333,100.0,JUNGLE,iheartMom5,Diana,17.0,109.0,0.9328666666666666,0.546,200.0,JUNGLE,4678.579485271143,NA1_5321431447,0.5271333333333333,0.5152,0.5145333333333333,0.505
1080.0,Stephén Hawking,Hecarim,17.0,126.0,0.5271333333333333,0.5152,100.0,JUNGLE,iheartMom5,Diana,18.0,113.0,0.5145333333333333,0.505,200.0,JUNGLE,243.1666095499133,NA1_5321431447,0.9329333333333333,0.4912666666666667,0.7473333333333333,0.5518666666666666
1140.0,Stephén Hawking,Hecarim,21.0,130.0,0.9329333333333333,0.4912666666666667,100.0,JUNGLE,iheartMom5,Diana,18.0,117.0,0.7473333333333333,0.5518666666666666,200.0,JUNGLE,2928.6408110248003,NA1_5321431447,0.1418,0.21233333333333335,0.471,0.7432
1200.0,Stephén Hawking,Hecarim,22.0,138.0,0.1418,0.21233333333333335,100.0,JUNGLE,iheartMom5,Diana,18.0,117.0,0.471,0.7432,200.0,JUNGLE,9369.803253003767,NA1_5321431447,0.16286666666666666,0.5712666666666667,0.8968,0.5312666666666667
1260.0,Stephén Hawking,Hecarim,23.0,142.0,0.16286666666666666,0.5712666666666667,100.0,JUNGLE,iheartMom5,Diana,26.0,125.0,0.8968,0.5312666666666667,200.0,JUNGLE,11025.338135404283,NA1_5321431447,0.797,0.47413333333333335,0.731,0.7542
1320.0,Stephén Hawking,Hecarim,23.0,162.0,0.797,0.47413333333333335,100.0,JUNGLE,iheartMom5,Diana,28.0,129.0,0.731,0.7542,200.0,JUNGLE,4316.074721317971,NA1_5321431447,0.7559333333333333,0.7712666666666667,0.6533333333333333,0.6276666666666667
1380.0,Stephén Hawking,Hecarim,25.0,169.0,0.7559333333333333,0.7712666666666667,100.0,JUNGLE,iheartMom5,Diana,28.0,129.0,0.6533333333333333,0.6276666666666667,200.0,JUNGLE,2647.307500083812,NA1_5321431447,0.6548,0.26986666666666664,0.956,0.9594
1440.0,Stephén Hawking,Hecarim,25.0,171.0,0.6548,0.26986666666666664,100.0,JUNGLE,iheartMom5,Diana,28.0,129.0,0.956,0.9594,200.0,JUNGLE,11286.71666163371,NA1_5321431447,0.7523333333333333,0.7332666666666666,0.9362,0.6433333333333333
